symbol,date,news_volume,news_tone
BNBUSDT,2025-01-05,2,2.31962607528218
BNBUSDT,2025-01-06,1,-1.28730251609128
BNBUSDT,2025-01-07,4,2.5919551761980673
BNBUSDT,2025-01-08,10,2.5598107823468212
BNBUSDT,2025-01-09,6,1.6512736241916379
BNBUSDT,2025-01-10,4,-0.69920623374896629
BNBUSDT,2025-01-11,2,2.76889530719022
BNBUSDT,2025-01-12,2,1.7926225820962651
BNBUSDT,2025-01-13,3,3.3203818996858097
BNBUSDT,2025-01-14,5,0.95305803364440211
BNBUSDT,2025-01-15,2,1.755832275990084
BNBUSDT,2025-01-16,2,3.9762146898058752
BNBUSDT,2025-01-17,3,2.6509154563564996
BNBUSDT,2025-01-18,2,2.2494283576853649
BNBUSDT,2025-01-19,3,3.908177486238
BNBUSDT,2025-01-20,6,2.1549878046921664
BNBUSDT,2025-01-21,4,4.1248724319438175
BNBUSDT,2025-01-22,6,4.6724809145002135
BNBUSDT,2025-01-24,1,2.21498371335505
BNBUSDT,2025-01-27,2,-0.67007771378374859
BNBUSDT,2025-01-28,3,0.34440069326019696
BNBUSDT,2025-01-29,2,3.2352941176470598
BNBUSDT,2025-01-30,1,1.94174757281553
BNBUSDT,2025-01-31,2,0.35448422545197
BNBUSDT,2025-02-01,1,1.73913043478261
BNBUSDT,2025-02-02,1,1.64533820840951
BNBUSDT,2025-02-04,2,0.67323832994035449
BNBUSDT,2025-02-05,5,-0.046864164729894409
BNBUSDT,2025-02-06,6,2.0865987650186382
BNBUSDT,2025-02-07,3,3.9142483502965266
BNBUSDT,2025-02-08,1,2.36794171220401
BNBUSDT,2025-02-09,2,3.6434954785824503
BNBUSDT,2025-02-10,2,0.72827417380660942
BNBUSDT,2025-02-12,2,0.422705314009662
BNBUSDT,2025-02-13,6,-0.84991217987116507
BNBUSDT,2025-02-14,3,5.13885085248189
BNBUSDT,2025-02-16,1,0.180831826401447
BNBUSDT,2025-02-17,2,6.61088824007234
BNBUSDT,2025-02-18,3,-0.44813799460639991
BNBUSDT,2025-02-19,1,2.03918432626949
BNBUSDT,2025-02-20,1,-5.81395348837209
BNBUSDT,2025-02-21,3,2.5734642908940426
BNBUSDT,2025-02-22,6,2.5113799852915353
BNBUSDT,2025-02-23,3,-1.8482866937035407
BNBUSDT,2025-02-24,5,0.77685750969281575
BNBUSDT,2025-02-25,5,1.5895736443804482
BNBUSDT,2025-02-26,4,2.4826710668353975
BNBUSDT,2025-02-27,1,3.00500834724541
BNBUSDT,2025-02-28,1,3.57142857142857
BNBUSDT,2025-03-02,2,0.49331756059500342
BNBUSDT,2025-03-03,4,1.7293655453103822
BNBUSDT,2025-03-04,3,-0.87043989528097232
BNBUSDT,2025-03-05,1,-2.22672064777328
BNBUSDT,2025-03-06,1,2.6694045174538
BNBUSDT,2025-03-07,1,0.598205383848454
BNBUSDT,2025-03-08,1,5.44624033731553
BNBUSDT,2025-03-09,2,1.8341307814992049
BNBUSDT,2025-03-10,1,1.67014613778706
BNBUSDT,2025-03-11,3,2.6617935285400551
BNBUSDT,2025-03-12,1,3.22234156820623
BNBUSDT,2025-03-13,2,7.80427697486175
BNBUSDT,2025-03-14,4,0.7097387668905466
BNBUSDT,2025-03-15,2,1.7246545959245476
BNBUSDT,2025-03-16,1,2.57510729613734
BNBUSDT,2025-03-17,5,3.2020739797424347
BNBUSDT,2025-03-18,3,1.8460790332018149
BNBUSDT,2025-03-19,1,1.13154172560113
BNBUSDT,2025-03-20,2,0.869565217391305
BNBUSDT,2025-03-22,3,0.6848064907029614
BNBUSDT,2025-03-24,1,0.847953216374269
BNBUSDT,2025-03-25,2,1.1981714418821321
BNBUSDT,2025-03-26,2,1.6817410966647799
BNBUSDT,2025-03-28,2,0.0
BNBUSDT,2025-03-29,3,-0.14731604201547072
BNBUSDT,2025-03-30,1,3.39181286549708
BNBUSDT,2025-03-31,4,0.79065037975738628
BNBUSDT,2025-04-01,1,5.81613508442777
BNBUSDT,2025-04-02,6,1.623833275513465
BNBUSDT,2025-04-03,6,0.70028341370036529
BNBUSDT,2025-04-04,2,-2.1250645327826563
BNBUSDT,2025-04-05,2,-2.1166896085392071
BNBUSDT,2025-04-06,3,-2.7083340619473466
BNBUSDT,2025-04-07,2,-1.2124843593042347
BNBUSDT,2025-04-08,3,2.357035687941293
BNBUSDT,2025-04-09,2,5.5873992264318
BNBUSDT,2025-04-10,1,-4.76190476190476
BNBUSDT,2025-04-11,2,0.92189599348031959
BNBUSDT,2025-04-17,1,-0.643500643500644
BNBUSDT,2025-04-18,2,-0.87202397497384743
BNBUSDT,2025-04-19,1,4.54861111111111
BNBUSDT,2025-04-22,2,4.57714799820063
BNBUSDT,2025-04-23,2,2.8754467455965722
BNBUSDT,2025-04-24,6,5.3590104281854405
BNBUSDT,2025-04-25,1,3.88739946380697
BNBUSDT,2025-04-26,1,1.91538021726701
BNBUSDT,2025-04-28,3,5.8774083314798968
BNBUSDT,2025-04-29,2,4.58660380004505
BNBUSDT,2025-04-30,3,2.78282701946506
BNBUSDT,2025-05-01,3,2.2107068398730867
BNBUSDT,2025-05-02,3,3.0264805369673398
BNBUSDT,2025-05-05,5,2.6426295066976642
BNBUSDT,2025-05-06,6,1.1301155019067128
BNBUSDT,2025-05-07,2,4.0267592651636743
BNBUSDT,2025-05-08,4,2.6108199515887671
BNBUSDT,2025-05-09,3,3.6382845644007964
BNBUSDT,2025-05-10,3,1.8626271317607999
BNBUSDT,2025-05-11,1,0.633484162895928
BNBUSDT,2025-05-12,1,2.73224043715847
BNBUSDT,2025-05-13,2,5.88758361886115
BNBUSDT,2025-05-14,1,2.26757369614512
BNBUSDT,2025-05-15,7,2.6969986612257828
BNBUSDT,2025-05-16,3,3.2021235805143107
BNBUSDT,2025-05-17,3,6.38027605349451
BNBUSDT,2025-05-19,4,4.3189013045313551
BNBUSDT,2025-05-20,3,5.6325287024990969
BNBUSDT,2025-05-21,3,0.86870809608257671
BNBUSDT,2025-05-22,3,5.9537694094574469
BNBUSDT,2025-05-23,3,3.95462871018872
BNBUSDT,2025-05-24,1,4.33996383363472
BNBUSDT,2025-05-26,1,1.54559505409583
BNBUSDT,2025-05-27,1,0.625
BNBUSDT,2025-05-28,2,1.7628460598331483
BNBUSDT,2025-05-29,1,7.76214253290967
BNBUSDT,2025-05-30,4,2.0471042447839571
BNBUSDT,2025-05-31,1,-1.99556541019956
BNBUSDT,2025-06-01,3,0.7285340408595431
BNBUSDT,2025-06-02,1,0.646551724137931
BNBUSDT,2025-06-03,3,2.8877042977702221
BNBUSDT,2025-06-07,2,3.2278153788306048
BNBUSDT,2025-06-08,2,1.0942896224629401
BNBUSDT,2025-06-09,1,-0.297619047619048
BNBUSDT,2025-06-10,1,1.67364016736402
BNBUSDT,2025-06-11,1,0.864361702127659
BNBUSDT,2025-06-12,1,0.867410161090459
BNBUSDT,2025-06-13,2,2.5534459796581657
BNBUSDT,2025-07-02,1,6.11260053619303
BNBUSDT,2025-07-03,1,3.95337050177395
BNBUSDT,2025-07-04,3,1.85627016952379
BNBUSDT,2025-07-05,1,2.5
BNBUSDT,2025-07-07,1,0.814332247557003
BNBUSDT,2025-07-08,2,3.04789550072569
BNBUSDT,2025-07-09,3,2.0132354079209103
BNBUSDT,2025-07-10,2,2.1963289820432648
BNBUSDT,2025-07-11,4,3.2800312792212081
BNBUSDT,2025-07-16,1,-2.12389380530973
BNBUSDT,2025-07-17,3,3.3404859919676366
BNBUSDT,2025-07-19,2,1.317234813811285
BNBUSDT,2025-07-20,1,2.22446916076845
BNBUSDT,2025-07-21,1,1.46520146520147
BNBUSDT,2025-07-22,1,1.28755364806867
BNBUSDT,2025-07-23,4,0.73243172108125854
BNBUSDT,2025-07-24,3,0.12338209667688604
BNBUSDT,2025-07-25,5,2.6331144846631811
BNBUSDT,2025-07-26,2,2.3922436909121547
BNBUSDT,2025-07-27,5,3.18350116600442
BNBUSDT,2025-07-28,14,2.0350018354478707
BNBUSDT,2025-07-29,9,1.8037712680915687
BNBUSDT,2025-07-30,6,2.4491453088001092
BNBUSDT,2025-08-01,4,1.5337828254913437
BNBUSDT,2025-08-03,1,1.42095914742451
BNBUSDT,2025-08-04,4,0.24782346053047244
BNBUSDT,2025-08-05,3,2.0014293818877302
BNBUSDT,2025-08-06,4,1.0942894249613115
BNBUSDT,2025-08-07,1,-0.294985250737463
BNBUSDT,2025-08-08,1,0.851581508515815
BNBUSDT,2025-08-09,2,1.5630863039399649
BNBUSDT,2025-08-10,1,1.99600798403194
BNBUSDT,2025-08-11,9,3.1552465595655477
BNBUSDT,2025-08-12,1,4.02892561983471
BNBUSDT,2025-08-13,4,0.86453466494230469
BNBUSDT,2025-08-14,7,3.0240678167238886
BNBUSDT,2025-08-15,2,1.1651992820945565
BNBUSDT,2025-08-16,1,-2.09302325581395
BNBUSDT,2025-08-18,3,4.2406241982662536
BNBUSDT,2025-08-19,2,1.0722545079064389
BNBUSDT,2025-08-20,3,3.03233289585246
BNBUSDT,2025-08-21,3,0.66788457148785951
BNBUSDT,2025-08-22,6,2.7014369935896014
BNBUSDT,2025-08-23,3,0.974328192706648
BNBUSDT,2025-08-24,2,1.6993358297505123
BNBUSDT,2025-08-25,1,2.19435736677116
BNBUSDT,2025-08-26,11,3.0241740661570065
BNBUSDT,2025-08-27,5,3.6087436193617819
BNBUSDT,2025-08-28,3,1.78724971472368
BNBUSDT,2025-08-29,4,2.7234273554675053
BNBUSDT,2025-08-30,1,-2.66393442622951
BNBUSDT,2025-08-31,3,1.1097389082018068
BNBUSDT,2025-09-01,5,1.668672718079975
BNBUSDT,2025-09-02,3,2.4412910434856867
BNBUSDT,2025-09-03,7,1.7102849760999039
BNBUSDT,2025-09-04,3,0.99844203842699664
BNBUSDT,2025-09-05,2,0.99850500634429851
BNBUSDT,2025-09-06,4,0.21464805709980006
BNBUSDT,2025-09-08,1,1.76565008025682
BNBUSDT,2025-09-09,1,0.635593220338983
BNBUSDT,2025-09-10,5,2.263112514370814
BNBUSDT,2025-09-11,4,4.4562626308078723
BNBUSDT,2025-09-12,3,3.4822491403824372
BNBUSDT,2025-09-13,1,1.72413793103448
BNBUSDT,2025-09-14,1,3.01418439716312
BNBUSDT,2025-09-15,3,3.68159057962479
BNBUSDT,2025-09-16,3,1.4441834540358309
BNBUSDT,2025-09-17,6,1.0787720760415045
BNBUSDT,2025-09-18,8,2.032533407913959
BNBUSDT,2025-09-19,2,1.985218350876595
BNBUSDT,2025-09-20,1,0.99009900990099
BNBUSDT,2025-09-21,2,1.357389750116492
BNBUSDT,2025-09-22,6,1.28320599235592
BNBUSDT,2025-09-23,5,2.2431788839936653
BNBUSDT,2025-09-24,9,-1.3613210340379114
BNBUSDT,2025-09-25,8,1.2218672173875387
BNBUSDT,2025-09-26,6,4.5186098012938434
BNBUSDT,2025-09-27,3,0.8210934312525513
BNBUSDT,2025-09-28,2,0.780929379873426
BNBUSDT,2025-09-29,7,1.1339579829618986
BNBUSDT,2025-09-30,3,0.500720132992716
BNBUSDT,2025-10-01,3,1.1163720922343989
BNBUSDT,2025-10-02,3,1.8513125648135333
BNBUSDT,2025-10-03,6,1.8607437387817978
BNBUSDT,2025-10-04,2,3.1486301293134051
BNBUSDT,2025-10-05,1,-0.68886337543054
BNBUSDT,2025-10-06,4,2.3157100265503754
BNBUSDT,2025-10-07,9,0.012914619407461081
BNBUSDT,2025-10-08,10,1.8765764559622951
BNBUSDT,2025-10-09,10,0.79560504148010147
BNBUSDT,2025-10-10,14,0.85469930016731632
BNBUSDT,2025-10-11,2,-4.7498153618906951
BNBUSDT,2025-10-12,4,-3.6399750145773448
BNBUSDT,2025-10-13,8,0.60869582983990789
BNBUSDT,2025-10-14,7,0.46330982961751732
BNBUSDT,2025-10-15,1,-4.67836257309941
BNBUSDT,2025-10-16,2,2.296563077232225
BNBUSDT,2025-10-17,14,-1.4225407044814633
BNBUSDT,2025-10-18,1,1.77705977382876
BNBUSDT,2025-10-19,2,-1.344149758945
BNBUSDT,2025-10-20,3,0.43622494047238858
BNBUSDT,2025-10-21,10,1.6981984191098571
BNBUSDT,2025-10-22,3,0.90502661049696931
BNBUSDT,2025-10-23,5,1.8582823845005692
BNBUSDT,2025-10-24,8,2.3642887178428911
BNBUSDT,2025-10-25,3,0.12500121623555982
BNBUSDT,2025-10-26,2,1.1381317351466589
BNBUSDT,2025-10-27,5,1.4843136229401708
BNBUSDT,2025-10-28,2,-0.058053055677428023
BNBUSDT,2025-10-30,1,0.9506564056134
BNBUSDT,2025-10-31,5,2.0757137592597852
BNBUSDT,2025-11-01,3,3.64833186615365
BNBUSDT,2025-11-02,2,-0.728325728325725
BNBUSDT,2025-11-03,7,1.0050840301704271
BNBUSDT,2025-11-04,5,1.7106334525960947
BNBUSDT,2025-11-05,4,0.37703814822828519
BNBUSDT,2025-11-06,2,-0.49140049140049152
BNBUSDT,2025-11-07,7,2.3819318891524
BNBUSDT,2025-11-08,3,2.3590161411407262
BNBUSDT,2025-11-11,2,1.6954537772519855
BNBUSDT,2025-11-12,2,1.6987542468856149
BNBUSDT,2025-11-13,3,0.68324855531195006
BNBUSDT,2025-11-14,2,5.9277757115279046
BNBUSDT,2025-11-18,5,-2.1678029014005515
BNBUSDT,2025-11-19,5,4.0055340583818237
BNBUSDT,2025-11-20,2,1.8334985133795849
BNBUSDT,2025-11-21,6,3.2947084063084997
BNBUSDT,2025-11-22,2,-2.2971065631616048
BNBUSDT,2025-11-23,1,-3.74531835205993
BNBUSDT,2025-11-25,2,5.1726291465864493
BNBUSDT,2025-11-26,5,4.74375975203059
BNBUSDT,2025-11-27,2,-5.62913907284768
BNBUSDT,2025-11-28,3,-0.076190476190476
BNBUSDT,2025-11-29,1,-0.986842105263158
BNBUSDT,2025-11-30,3,1.3287944734460302
BNBUSDT,2025-12-01,5,-4.05532625197628
BNBUSDT,2025-12-02,2,0.054836447731050009
BNBUSDT,2025-12-03,1,-2.89855072463768
BNBUSDT,2025-12-05,1,-1.19298245614035
BNBUSDT,2025-12-06,8,-0.26206977695933376
BNBUSDT,2025-12-07,2,2.73972602739726
BNBUSDT,2025-12-08,1,2.36417367583542
BNBUSDT,2025-12-09,5,4.6919061714394559
BNBUSDT,2025-12-10,1,4.47761194029851
BNBUSDT,2025-12-11,12,-3.487550889266096
BNBUSDT,2025-12-13,1,3.2
BNBUSDT,2025-12-14,1,3.60576923076923
BNBUSDT,2025-12-15,2,5.03090114077729
BNBUSDT,2025-12-16,3,-1.1511769883862906
BNBUSDT,2025-12-17,1,0.0
BNBUSDT,2025-12-18,1,3.60824742268041
BNBUSDT,2025-12-19,2,2.05722891566265
BNBUSDT,2025-12-24,1,-4.46927374301676
BNBUSDT,2025-12-26,1,1.1090573012939
BNBUSDT,2025-12-27,1,1.40845070422535
BNBUSDT,2025-12-29,1,2.02898550724638
BNBUSDT,2026-01-02,2,9.28776593155153
BNBUSDT,2026-01-05,1,4.50928381962865
BNBUSDT,2026-01-06,4,0.12307362988271653
BNBUSDT,2026-01-07,1,2.7027027027027
BNBUSDT,2026-01-08,2,2.4388952096983
BNBUSDT,2026-01-09,5,1.1111026529258874
BNBUSDT,2026-01-11,1,0.64
BNBUSDT,2026-01-12,5,0.2508214011792913
BNBUSDT,2026-01-13,2,-0.25955875012479057
BNBUSDT,2026-01-15,2,1.8466173947763593
BNBUSDT,2026-01-16,10,-1.5254136261648068
BNBUSDT,2026-01-20,1,1.47329650092081
BNBUSDT,2026-01-21,3,-1.4715513069756199
BNBUSDT,2026-01-23,2,-0.33674482670254346
BNBUSDT,2026-01-24,5,1.5563273391296351
BNBUSDT,2026-01-26,1,1.10497237569061
BNBUSDT,2026-01-28,2,1.7689584777030665
BNBUSDT,2026-01-29,2,-1.57278712509144
BNBUSDT,2026-01-30,1,-1.70068027210884
BNBUSDT,2026-02-01,1,-8.33333333333333
BNBUSDT,2026-02-02,1,-3.20855614973262
BNBUSDT,2026-02-03,3,-0.48859934853420334
BNBUSDT,2026-02-04,1,2.6123301985371
BNBUSDT,2026-02-05,2,-2.3287962879249631
BNBUSDT,2026-02-06,5,1.819968911571582
BNBUSDT,2026-02-07,10,0.38033261026753262
BNBUSDT,2026-02-10,1,2.65392781316348
BNBUSDT,2026-02-11,1,-1.33779264214047
BNBUSDT,2026-02-13,5,6.4454522978026336
BNBUSDT,2026-02-14,3,3.3974358974359
BNBUSDT,2026-02-16,1,-2.66666666666667
BNBUSDT,2026-02-17,1,1.47058823529412
BNBUSDT,2026-02-20,1,-4.65116279069767
BNBUSDT,2026-02-21,1,-3.98009950248756
BNBUSDT,2026-02-22,2,-2.7952149369388
BNBUSDT,2026-02-23,2,-0.52790346907994
BNBUSDT,2026-02-26,2,-1.71234441018614
BNBUSDT,2026-02-27,1,0.778642936596218
BNBUSDT,2026-03-04,1,3.52697095435685
BNBUSDT,2026-03-08,4,0.908458794364833
BNBUSDT,2026-03-11,1,0.511945392491467
BNBUSDT,2026-03-15,1,0.0
BNBUSDT,2026-03-16,2,2.7714942260356379
BNBUSDT,2026-03-18,1,4.14883108330589
BNBUSDT,2026-03-19,1,-4.21940928270042
BNBUSDT,2026-03-24,3,1.70802530087881
BNBUSDT,2026-03-25,2,1.56998158379374
BNBUSDT,2026-03-26,1,2.36742424242424
BNBUSDT,2026-03-27,1,0.821018062397373
BNBUSDT,2026-04-04,1,0.958904109589041
BNBUSDT,2026-04-05,2,2.56410256410256
BNBUSDT,2026-04-07,2,-1.28205128205128
BNBUSDT,2026-04-08,1,-8.16326530612245
BNBUSDT,2026-04-09,1,-8.16326530612245
BNBUSDT,2026-04-10,1,-1.28205128205128
BNBUSDT,2026-04-11,1,-1.28205128205128
BNBUSDT,2026-04-13,2,2.031007751937985
BNBUSDT,2026-04-16,2,-0.13851307821157
BNBUSDT,2026-04-17,2,2.62708426738402
BNBUSDT,2026-04-18,2,-1.28205128205128
BNBUSDT,2026-04-19,2,-1.28205128205128
BNBUSDT,2026-04-20,4,-0.66296243948977
BNBUSDT,2026-04-21,1,-1.28205128205128
BNBUSDT,2026-04-22,1,-1.28205128205128
BNBUSDT,2026-04-24,1,-1.28205128205128
BNBUSDT,2026-04-26,5,-0.512820512820512
BNBUSDT,2026-04-28,1,2.23978919631094
BNBUSDT,2026-04-29,1,-0.501253132832081
BNBUSDT,2026-05-01,4,-0.67745643633154751
BNBUSDT,2026-05-03,1,-1.28205128205128
BNBUSDT,2026-05-04,1,-1.28205128205128
BNBUSDT,2026-05-05,3,-1.3176638176638167
BNBUSDT,2026-05-07,2,-0.555701408943729
BNBUSDT,2026-05-08,1,-1.28205128205128
BNBUSDT,2026-05-11,1,-1.28205128205128
BNBUSDT,2026-05-12,3,0.098389943150616666
BNBUSDT,2026-05-15,2,1.1858589169306959
BNBUSDT,2026-05-17,1,0.664136622390892
BNBUSDT,2026-05-18,1,-1.28205128205128
BNBUSDT,2026-05-20,2,-1.3387000596302898
BNBUSDT,2026-05-21,2,1.0289154198780952
BNBUSDT,2026-05-22,2,0.44388001935172006
BNBUSDT,2026-05-23,1,-0.710900473933649
BNBUSDT,2026-05-25,4,8.4457209457209554
BNBUSDT,2026-05-27,1,1.73985086992543
BNBUSDT,2026-05-28,1,-0.505050505050505
BNBUSDT,2026-05-29,2,0.0
BNBUSDT,2026-05-30,1,0.493096646942801
BNBUSDT,2026-05-31,1,-1.28205128205128
BNBUSDT,2026-06-01,1,1.45454545454545
BNBUSDT,2026-06-03,2,-2.6073177758570996
BNBUSDT,2026-06-04,1,-3.18949343339587
BNBUSDT,2026-06-05,3,1.8903856855184864
BNBUSDT,2026-06-06,1,-1.28205128205128
BNBUSDT,2026-06-07,1,0.70281124497992
BNBUSDT,2026-06-10,1,1.50068212824011
BNBUSDT,2026-06-15,2,-1.28205128205128
BNBUSDT,2026-06-16,1,-1.28205128205128
BNBUSDT,2026-06-17,1,1.66666666666667
BNBUSDT,2026-06-21,1,-1.80360721442886
BNBUSDT,2026-06-24,2,0.067530144548559878
BNBUSDT,2026-06-26,2,-0.45607057802179551
BNBUSDT,2026-07-02,1,3.41880341880342
BNBUSDT,2026-07-04,1,-1.26315789473684
BNBUSDT,2026-07-06,1,-2.01302545885139
BNBUSDT,2026-07-08,1,-4.2720139494333
BNBUSDT,2026-07-10,1,6.33579725448786
BNBUSDT,2026-07-11,1,1.46750524109015
BNBUSDT,2026-07-15,10,4.4577041226179617
BNBUSDT,2026-07-22,1,-0.245499181669394
BTCUSDT,2017-01-01,28,-0.526573766725809
BTCUSDT,2017-01-02,183,-0.44857548781214029
BTCUSDT,2017-01-03,188,-0.49542364628964158
BTCUSDT,2017-01-04,127,-0.54827001503923467
BTCUSDT,2017-01-05,201,-0.97825136158862414
BTCUSDT,2017-01-06,146,-0.91723044121719244
BTCUSDT,2017-01-07,59,-0.92320671002464039
BTCUSDT,2017-01-08,50,-0.12387998861249919
BTCUSDT,2017-01-09,69,-1.1302700895690099
BTCUSDT,2017-01-10,84,-0.2118974479544985
BTCUSDT,2017-01-11,149,-1.4824088489890737
BTCUSDT,2017-01-12,177,-1.8301516323091251
BTCUSDT,2017-01-13,66,-1.6179083713303128
BTCUSDT,2017-01-14,27,-0.83574084254362291
BTCUSDT,2017-01-15,45,-0.24394361759951355
BTCUSDT,2017-01-16,40,-0.86370371024232007
BTCUSDT,2017-01-17,70,-0.63736586318672694
BTCUSDT,2017-01-18,54,-1.3388050541144352
BTCUSDT,2017-01-19,55,-0.69396159386569445
BTCUSDT,2017-01-20,74,-0.16609858734109034
BTCUSDT,2017-01-21,32,0.31679732980177905
BTCUSDT,2017-01-22,33,-0.27127562950307854
BTCUSDT,2017-01-23,37,-0.93255953917322931
BTCUSDT,2017-01-24,67,-0.30772093656819055
BTCUSDT,2017-01-25,44,-1.0409195580777442
BTCUSDT,2017-01-26,65,0.077797119538767612
BTCUSDT,2017-01-27,53,-0.2671832050063358
BTCUSDT,2017-01-28,21,-0.80553330885030716
BTCUSDT,2017-01-29,22,-0.94880369154406141
BTCUSDT,2017-01-30,40,-1.2812068709493722
BTCUSDT,2017-01-31,52,-1.8922828350389704
BTCUSDT,2017-02-01,35,0.075166371294980772
BTCUSDT,2017-02-02,57,-0.64145874937562608
BTCUSDT,2017-02-03,57,0.15337822361620962
BTCUSDT,2017-02-04,26,-1.5772573332442503
BTCUSDT,2017-02-05,26,0.16440677264901224
BTCUSDT,2017-02-06,43,-0.29718324085705711
BTCUSDT,2017-02-07,51,-0.41264155494953569
BTCUSDT,2017-02-08,69,-0.95016036570925289
BTCUSDT,2017-02-09,195,-2.7445615694502905
BTCUSDT,2017-02-10,136,-1.4325065113070876
BTCUSDT,2017-02-11,55,-1.522495038736182
BTCUSDT,2017-02-12,32,-1.1305283484952307
BTCUSDT,2017-02-13,69,0.22609378690702281
BTCUSDT,2017-02-14,43,-0.044610911735686792
BTCUSDT,2017-02-15,34,-0.47419959084749375
BTCUSDT,2017-02-16,52,-1.9531343261983771
BTCUSDT,2017-02-17,37,-0.31709434137655729
BTCUSDT,2017-02-18,20,-0.11695749571645372
BTCUSDT,2017-02-19,16,0.9990487604229481
BTCUSDT,2017-02-20,28,-0.97651530349063986
BTCUSDT,2017-02-21,66,0.0498834910289514
BTCUSDT,2017-02-22,71,-0.026228501773143443
BTCUSDT,2017-02-23,57,-0.845459127041752
BTCUSDT,2017-02-24,264,0.484729408074679
BTCUSDT,2017-02-25,39,-0.18125445644677846
BTCUSDT,2017-02-26,34,-0.28533448487824337
BTCUSDT,2017-02-27,69,0.040918497524481887
BTCUSDT,2017-02-28,94,0.21712298757179282
BTCUSDT,2017-03-01,65,0.12266489407974018
BTCUSDT,2017-03-02,106,0.723180256978448
BTCUSDT,2017-03-03,236,0.70887131970944517
BTCUSDT,2017-03-04,134,0.86228593843143864
BTCUSDT,2017-03-05,61,0.96284258229341291
BTCUSDT,2017-03-06,127,-0.380929595402407
BTCUSDT,2017-03-07,76,0.27341595093283411
BTCUSDT,2017-03-08,87,-0.17970764102323644
BTCUSDT,2017-03-09,100,0.58545191273736408
BTCUSDT,2017-03-10,160,-0.95548543649849826
BTCUSDT,2017-03-11,259,-1.424150609210495
BTCUSDT,2017-03-12,72,-1.3441347999705191
BTCUSDT,2017-03-13,142,-1.282810278783914
BTCUSDT,2017-03-14,88,-1.1049101592648973
BTCUSDT,2017-03-15,78,-1.377347230359552
BTCUSDT,2017-03-16,60,-0.49179137064098927
BTCUSDT,2017-03-17,82,-0.74317317964324614
BTCUSDT,2017-03-18,42,-0.46168549132379666
BTCUSDT,2017-03-19,49,-1.0919657916806453
BTCUSDT,2017-03-20,75,-1.6331273773805406
BTCUSDT,2017-03-21,69,-0.36266277876579833
BTCUSDT,2017-03-22,54,-0.743855679091503
BTCUSDT,2017-03-23,115,-2.5744663860419776
BTCUSDT,2017-03-24,47,-1.1328194480407807
BTCUSDT,2017-03-25,27,0.25437086603549575
BTCUSDT,2017-03-26,30,-1.2579327961006781
BTCUSDT,2017-03-27,53,-1.3404342633664144
BTCUSDT,2017-03-28,75,-0.45361782202591189
BTCUSDT,2017-03-29,41,-0.50089675789075461
BTCUSDT,2017-03-30,42,0.072569850033913239
BTCUSDT,2017-03-31,42,-0.44339798157786658
BTCUSDT,2017-04-01,22,-1.5288333917962988
BTCUSDT,2017-04-02,24,-2.021895705702522
BTCUSDT,2017-04-03,50,-0.18923619453831517
BTCUSDT,2017-04-04,42,-1.1976208341814489
BTCUSDT,2017-04-05,60,0.61429585954502464
BTCUSDT,2017-04-06,60,0.18020152462254094
BTCUSDT,2017-04-07,33,-0.36033093925281789
BTCUSDT,2017-04-08,14,-1.1451462877706218
BTCUSDT,2017-04-09,15,0.72699750950073516
BTCUSDT,2017-04-10,50,-0.19429094372087202
BTCUSDT,2017-04-11,61,-0.2680313219598866
BTCUSDT,2017-04-12,81,-0.39424204138733687
BTCUSDT,2017-04-13,69,-0.94574493353928868
BTCUSDT,2017-04-14,60,-0.68465709998732682
BTCUSDT,2017-04-15,38,-0.55207179530391026
BTCUSDT,2017-04-16,30,-0.027927210174257006
BTCUSDT,2017-04-17,37,-0.087866468107923978
BTCUSDT,2017-04-18,50,-1.1763981227542268
BTCUSDT,2017-04-19,51,-0.78071220772380923
BTCUSDT,2017-04-20,43,-0.61146899695003953
BTCUSDT,2017-04-21,48,-0.51111276064837341
BTCUSDT,2017-04-22,37,-0.10857658432477815
BTCUSDT,2017-04-23,26,-0.41973110100418459
BTCUSDT,2017-04-24,50,-0.12601449223900413
BTCUSDT,2017-04-25,54,-1.1561637921929067
BTCUSDT,2017-04-26,80,-0.095954652006153246
BTCUSDT,2017-04-27,64,-0.58497823115171987
BTCUSDT,2017-04-28,52,-0.29645771993951348
BTCUSDT,2017-04-29,29,-2.0291387304828472
BTCUSDT,2017-04-30,33,0.064685271995965
BTCUSDT,2017-05-01,60,-0.0827265699154528
BTCUSDT,2017-05-02,112,0.13812892893920969
BTCUSDT,2017-05-03,86,0.4577228926440568
BTCUSDT,2017-05-04,64,-0.028360454169209334
BTCUSDT,2017-05-05,59,-0.18121045095282096
BTCUSDT,2017-05-06,26,1.380915879809165
BTCUSDT,2017-05-07,32,-0.15073553338976992
BTCUSDT,2017-05-08,50,-0.11453313168242631
BTCUSDT,2017-05-09,109,0.35073246587922546
BTCUSDT,2017-05-10,100,-0.068044301417553257
BTCUSDT,2017-05-11,114,-0.057099871587455678
BTCUSDT,2017-05-12,58,-0.272276888931738
BTCUSDT,2017-05-13,155,-3.8082808450360326
BTCUSDT,2017-05-14,94,-3.5992099688834189
BTCUSDT,2017-05-15,163,-3.2956560072004537
BTCUSDT,2017-05-16,186,-4.0078841325638548
BTCUSDT,2017-05-17,98,-2.1402494970818573
BTCUSDT,2017-05-18,97,-1.746037551371854
